Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,TotPop,MalePop,FemalePop,AvgHHSize,MedianHHIncome
36005020100,14000US36005020100,"Census Tract 201, Bronx County, New York","Census Tract 201, Bronx County, New York",ny,140,0,ACSSF,3604,36,5,20100,4909,2178,2731,3.5,33938
36005020200,14000US36005020200,"Census Tract 202, Bronx County, New York","Census Tract 202, Bronx County, New York",ny,140,0,ACSSF,3605,36,5,20200,2257,1094,1163,2.66,29868
36005020400,14000US36005020400,"Census Tract 204, Bronx County, New York","Census Tract 204, Bronx County, New York",ny,140,0,ACSSF,3606,36,5,20400,3264,1717,1547,3.01,45179
36005020501,14000US36005020501,"Census Tract 205.01, Bronx County, New York","Census Tract 205.01, Bronx County, New York",ny,140,0,ACSSF,3607,36,5,20501,7400,3519,3881,2.62,20586
36005020502,14000US36005020502,"Census Tract 205.02, Bronx County, New York","Census Tract 205.02, Bronx County, New York",ny,140,0,ACSSF,3608,36,5,20502,2034,830,1204,2.29,14821
36005020601,14000US36005020601,"Census Tract 206.01, Bronx County, New York","Census Tract 206.01, Bronx County, New York",ny,140,0,ACSSF,3609,36,5,20601,2816,1268,1548,3.16,50952
36005020900,14000US36005020900,"Census Tract 209, Bronx County, New York","Census Tract 209, Bronx County, New York",ny,140,0,ACSSF,3610,36,5,20900,4784,2447,2337,2.88,28438
36005021001,14000US36005021001,"Census Tract 210.01, Bronx County, New York","Census Tract 210.01, Bronx County, New York",ny,140,0,ACSSF,3611,36,5,21001,9511,4752,4759,2.41,51457
36005021002,14000US36005021002,"Census Tract 210.02, Bronx County, New York","Census Tract 210.02, Bronx County, New York",ny,140,0,ACSSF,3612,36,5,21002,7201,3151,4050,2.3,55091
36005021100,14000US36005021100,"Census Tract 211, Bronx County, New York","Census Tract 211, Bronx County, New York",ny,140,0,ACSSF,3613,36,5,21100,5157,2536,2621,2.78,27539
36005021200,14000US36005021200,"Census Tract 212, Bronx County, New York","Census Tract 212, Bronx County, New York",ny,140,0,ACSSF,3614,36,5,21200,5202,2366,2836,2.38,57679
36005021301,14000US36005021301,"Census Tract 213.01, Bronx County, New York","Census Tract 213.01, Bronx County, New York",ny,140,0,ACSSF,3615,36,5,21301,1160,432,728,2.6,20595
36005021302,14000US36005021302,"Census Tract 213.02, Bronx County, New York","Census Tract 213.02, Bronx County, New York",ny,140,0,ACSSF,3616,36,5,21302,6337,2581,3756,3.09,31714
36005021501,14000US36005021501,"Census Tract 215.01, Bronx County, New York","Census Tract 215.01, Bronx County, New York",ny,140,0,ACSSF,3617,36,5,21501,4887,1947,2940,3.43,27102
36005021502,14000US36005021502,"Census Tract 215.02, Bronx County, New York","Census Tract 215.02, Bronx County, New York",ny,140,0,ACSSF,3618,36,5,21502,6687,3613,3074,3,24256
36005021601,14000US36005021601,"Census Tract 216.01, Bronx County, New York","Census Tract 216.01, Bronx County, New York",ny,140,0,ACSSF,3619,36,5,21601,4428,2122,2306,2.68,30160
36005021602,14000US36005021602,"Census Tract 216.02, Bronx County, New York","Census Tract 216.02, Bronx County, New York",ny,140,0,ACSSF,3620,36,5,21602,5617,2154,3463,2.43,46453
36005021700,14000US36005021700,"Census Tract 217, Bronx County, New York","Census Tract 217, Bronx County, New York",ny,140,0,ACSSF,3621,36,5,21700,5438,2440,2998,2.93,27823
36005021800,14000US36005021800,"Census Tract 218, Bronx County, New York","Census Tract 218, Bronx County, New York",ny,140,0,ACSSF,3622,36,5,21800,6765,3133,3632,2.94,37008
36005021900,14000US36005021900,"Census Tract 219, Bronx County, New York","Census Tract 219, Bronx County, New York",ny,140,0,ACSSF,3623,36,5,21900,1118,611,507,2.88,23370
36005022000,14000US36005022000,"Census Tract 220, Bronx County, New York","Census Tract 220, Bronx County, New York",ny,140,0,ACSSF,3624,36,5,22000,2410,1224,1186,3.01,27969
36005022101,14000US36005022101,"Census Tract 221.01, Bronx County, New York","Census Tract 221.01, Bronx County, New York",ny,140,0,ACSSF,3625,36,5,22101,3927,1845,2082,3.24,26732
36005022102,14000US36005022102,"Census Tract 221.02, Bronx County, New York","Census Tract 221.02, Bronx County, New York",ny,140,0,ACSSF,3626,36,5,22102,5453,2522,2931,3.25,21933
36005022200,14000US36005022200,"Census Tract 222, Bronx County, New York","Census Tract 222, Bronx County, New York",ny,140,0,ACSSF,3627,36,5,22200,3262,1781,1481,2.75,40811
36005022300,14000US36005022300,"Census Tract 223, Bronx County, New York","Census Tract 223, Bronx County, New York",ny,140,0,ACSSF,3628,36,5,22300,5275,2392,2883,2.89,26000
